id matchTime enumTime joinTime totTime numSoln solnNodes numNodesBefore numNodesAfter answerGraphSize
0 1.52 .00 1.48 3.00 0 0 4,613 2,815 0
1 1.40 .00 1.40 2.79 0 0 1,679 1,071 0
2 1.45 .00 1.45 2.90 0 0 2,058 1,029 0
3 279.78 .00 1.37 281.14 0 0 3,915 2,043 0
4 17.89 .00 1.35 19.24 0 0 1,135 586 0
5 1.34 .00 1.34 2.68 0 0 3,369 1,596 0
6 128.25 .00 1.34 129.58 0 0 2,619 1,250 0
7 82.01 .00 1.35 83.36 0 0 1,441 833 0
8 174.72 .00 1.36 176.08 0 0 1,781 832 0
9 133.72 .00 1.38 135.09 0 0 4,790 2,805 0
Average running time: 
[q0 matchTime:1.52 enumTime:.00 joinTime:1.48 totTime:3.00]
[q1 matchTime:1.40 enumTime:.00 joinTime:1.40 totTime:2.79]
[q2 matchTime:1.45 enumTime:.00 joinTime:1.45 totTime:2.90]
[q3 matchTime:279.78 enumTime:.00 joinTime:1.37 totTime:281.14]
[q4 matchTime:17.89 enumTime:.00 joinTime:1.35 totTime:19.24]
[q5 matchTime:1.34 enumTime:.00 joinTime:1.34 totTime:2.68]
[q6 matchTime:128.25 enumTime:.00 joinTime:1.34 totTime:129.58]
[q7 matchTime:82.01 enumTime:.00 joinTime:1.35 totTime:83.36]
[q8 matchTime:174.72 enumTime:.00 joinTime:1.36 totTime:176.08]
[q9 matchTime:133.72 enumTime:.00 joinTime:1.38 totTime:135.09]
Data loading Time:1.90
Index building Time:1.33
Average Eval Time per run:835.87
Average Eval Time per query:83.59
Average Matching Time per run:822.07
Average Matching Time per query:82.21
Average Join Time per run:13.80
Average Join Time per query:1.38
Average Nodes before per query:2740.00
Average Nodes after per query:1486.00
Average Soln nodes per query:.00
Average Size of query answer graph:.00
Average number of solution tuples per query:.00
Average Size of solution tuples per query:.00
Max Used Memory:2538.00 MB
