id,totTime,numSoln
1541,0.02,14
1556,0.02,70
1558,0.02,648
1559,0.02,132
1562,0.02,18
1601,0.02,22
1627,0.02,"5,954"
1684,0.02,41
1695,0.02,"1,067"
1704,0.02,2
1756,0.02,2
1759,0.02,1
1789,0.02,2
1809,0.02,189
1823,0.02,719
1830,0.02,"1,360"
1855,0.02,24
1864,0.02,73
1870,0.02,"1,102"
1883,0.02,"298,452"
1899,0.02,4
1926,0.02,1
1954,0.02,"4,622"
1957,0.02,"243,950"
1963,0.02,826
1977,0.02,15
1981,0.02,52
1985,0.02,46
1996,0.02,288
2004,0.02,54
2019,0.02,117
2038,0.02,15
2049,0.02,27
2056,0.02,558
2063,0.02,6
2066,0.02,15
2070,0.02,59
2071,0.02,"2,580"
2090,0.02,18
2098,0.02,504
2137,0.02,"2,241"
2143,0.02,105
2145,0.02,"3,124"
2158,0.02,12
2196,0.02,1
2199,0.02,128
2200,0.02,2
2218,0.02,24
2221,0.02,3
2245,0.02,986
2272,0.02,5
2303,0.02,"1,313"
2306,0.02,510
2325,0.02,56
2327,0.02,3
2355,0.02,20
2400,0.02,"3,190"
2414,0.02,255
2434,0.02,"6,845"
2484,0.02,5
2537,0.02,9
2621,0.02,78
2641,0.02,48
2644,0.02,"38,544"
2668,0.02,40
2712,0.02,121
2732,0.02,2
2743,0.02,12
2826,0.02,4
2835,0.02,2
2839,0.02,119
2853,0.02,8
2857,0.02,1
2868,0.02,68
2881,0.02,"5,307"
2930,0.02,740
2974,0.02,"5,307"
2996,0.02,"19,676"
3075,0.02,907
3076,0.02,4
3096,0.02,140
3103,0.02,12
3106,0.02,12
3137,0.02,276
3161,0.02,508
3227,0.02,1
3249,0.02,"4,661"
3273,0.02,7
3297,0.02,"10,874"
2,0.03,1
4,0.03,2
12,0.03,2
27,0.03,16
32,0.03,"53,499"
33,0.03,45
50,0.03,44
55,0.03,3
80,0.03,40
82,0.03,24
91,0.03,200
143,0.03,46
152,0.03,361
161,0.03,18
166,0.03,112
192,0.03,2
235,0.03,972
266,0.03,1
275,0.03,18
285,0.03,1
303,0.03,728
321,0.03,"25,740"
372,0.03,486
416,0.03,16
424,0.03,2
509,0.03,2
623,0.03,229
627,0.03,28
644,0.03,"3,894,720"
655,0.03,5
686,0.03,6
690,0.03,212
699,0.03,2
701,0.03,"1,764"
711,0.03,60
718,0.03,312
765,0.03,15
768,0.03,"1,196"
779,0.03,16
781,0.03,"16,923"
813,0.03,4
827,0.03,"1,256"
832,0.03,200
883,0.03,"700,800"
971,0.03,26
973,0.03,324
981,0.03,"645,119"
997,0.03,104
1019,0.03,"17,424"
1020,0.03,1
1023,0.03,235
1057,0.03,78
1064,0.03,"2,477"
1074,0.03,648
1090,0.03,32
1131,0.03,"22,836"
1208,0.03,69
1332,0.03,64
1375,0.03,12
1379,0.03,36
1408,0.03,"114,411"
1423,0.03,"40,896"
1429,0.03,150
1474,0.03,1
1495,0.03,960
1519,0.03,18
1557,0.03,536
1594,0.03,"2,764"
1631,0.03,368
1688,0.03,"7,255,800"
1732,0.03,48
1772,0.03,2
1905,0.03,"11,212"
1961,0.03,67
1984,0.03,30
1989,0.03,504
2001,0.03,432
2020,0.03,42
2060,0.03,3
2064,0.03,1
2116,0.03,62
2147,0.03,12
2150,0.03,"1,652"
2164,0.03,24
2172,0.03,84
2233,0.03,"315,520"
2331,0.03,119
2349,0.03,547
2371,0.03,40
2420,0.03,840
2514,0.03,48
2558,0.03,1
2586,0.03,8
2646,0.03,40
2666,0.03,8
2674,0.03,896
2676,0.03,32
2677,0.03,768
2691,0.03,913
2696,0.03,64
2701,0.03,40
2751,0.03,8
2785,0.03,"11,879"
2875,0.03,20
2894,0.03,126
2899,0.03,2
2919,0.03,4
2932,0.03,324
2993,0.03,"1,158"
3214,0.03,1
3246,0.03,"1,070,880"
3272,0.03,60
0,0.04,2
38,0.04,30
97,0.04,840
134,0.04,560
167,0.04,480
226,0.04,181
241,0.04,159
263,0.04,3
352,0.04,48
359,0.04,73
409,0.04,4
414,0.04,"3,392"
419,0.04,"2,280"
440,0.04,"2,411"
448,0.04,8
545,0.04,112
695,0.04,"4,200"
698,0.04,720
712,0.04,96
713,0.04,"1,296"
745,0.04,192
746,0.04,144
756,0.04,72
757,0.04,90
762,0.04,"7,200"
847,0.04,9
878,0.04,96
882,0.04,"4,144"
899,0.04,240
947,0.04,15
970,0.04,99
996,0.04,316
1007,0.04,38
1045,0.04,"70,560"
1052,0.04,72
1088,0.04,187
1160,0.04,1
1173,0.04,9
1346,0.04,"61,824"
1366,0.04,216
1420,0.04,81
1485,0.04,284
1516,0.04,8
1565,0.04,44
1577,0.04,909
1669,0.04,"1,444,320"
1711,0.04,"2,904"
1718,0.04,72
1755,0.04,"57,600"
1841,0.04,44
1914,0.04,80
1952,0.04,4
2013,0.04,8
2061,0.04,294
2062,0.04,450
2095,0.04,"113,400"
2182,0.04,"3,780"
2197,0.04,170
2243,0.04,288
2457,0.04,416
2485,0.04,"3,280"
2493,0.04,2
2587,0.04,27
2660,0.04,8
2664,0.04,"13,788"
2685,0.04,8
2693,0.04,18
2698,0.04,"13,860"
2728,0.04,124
2749,0.04,"8,640"
2778,0.04,320
2794,0.04,"2,626"
2906,0.04,32
2911,0.04,"1,900"
2915,0.04,"29,536"
2988,0.04,828
3056,0.04,571
3244,0.04,"18,396"
3257,0.04,570
3274,0.04,270
23,0.05,135
45,0.05,"174,734"
356,0.05,98
617,0.05,37
729,0.05,128
775,0.05,"1,152"
1122,0.05,832
1170,0.05,34
1213,0.05,5
1225,0.05,485
1280,0.05,"2,484"
1340,0.05,24
1421,0.05,3
1470,0.05,108
1480,0.05,"562,176"
1647,0.05,"21,645"
1708,0.05,"1,250"
1776,0.05,147
1798,0.05,12
1860,0.05,5
1917,0.05,"87,480"
2082,0.05,24
2113,0.05,202
2193,0.05,552
2230,0.05,1
2248,0.05,85
2279,0.05,"1,026,672"
2305,0.05,"600,368"
2390,0.05,"13,986"
2726,0.05,8
2763,0.05,1
2994,0.05,188
3011,0.05,1
3148,0.05,887
24,0.06,"18,234"
51,0.06,"239,616"
173,0.06,2
413,0.06,"164,025"
564,0.06,26
815,0.06,64
905,0.06,455
912,0.06,114
928,0.06,5
957,0.06,"18,912"
1026,0.06,2
1287,0.06,"2,448"
1445,0.06,12
1463,0.06,9
1538,0.06,20
1545,0.06,"2,205"
1555,0.06,1
1696,0.06,797
1728,0.06,"1,920"
1849,0.06,120
1919,0.06,273
2015,0.06,"4,080"
2159,0.06,"21,141"
2269,0.06,"1,680"
2506,0.06,4
2724,0.06,720
2745,0.06,88
2768,0.06,"2,512"
2798,0.06,160
2807,0.06,"88,662"
2975,0.06,24
3024,0.06,1
3253,0.06,56
73,0.07,944
94,0.07,"47,520"
186,0.07,2
233,0.07,"3,776"
255,0.07,767
282,0.07,140
343,0.07,15
369,0.07,"9,650"
472,0.07,"222,300"
556,0.07,14
592,0.07,8
645,0.07,1
941,0.07,"74,939,634"
951,0.07,"108,675"
969,0.07,"9,786"
1194,0.07,"2,195"
1285,0.07,139
1300,0.07,21
1367,0.07,"24,000"
1435,0.07,"8,709,120"
1599,0.07,100
1692,0.07,1
1775,0.07,"54,991,180"
1888,0.07,"1,270"
2037,0.07,"2,463,120"
2039,0.07,"576,000"
2294,0.07,1
2546,0.07,42
2549,0.07,1
2596,0.07,3
2690,0.07,160
2848,0.07,"12,708"
3091,0.07,6
257,0.08,92
338,0.08,1
350,0.08,320
544,0.08,8
566,0.08,"9,408"
814,0.08,"1,098"
822,0.08,128
862,0.08,843
1119,0.08,10
1275,0.08,106
1522,0.08,"1,920"
1592,0.08,"4,656"
1671,0.08,"18,870,842,880"
1693,0.08,210
1850,0.08,2
1956,0.08,"12,510"
2134,0.08,67
2191,0.08,4
2291,0.08,709
2357,0.08,622
2684,0.08,"3,840"
2686,0.08,192
2780,0.08,"1,242"
3044,0.08,219
3080,0.08,"1,027"
3202,0.08,1
3222,0.08,728
246,0.09,804
619,0.09,"1,730"
839,0.09,"3,160"
1021,0.09,761
1438,0.09,48
1560,0.09,1
1587,0.09,38
1638,0.09,"482,372"
1723,0.09,1
1770,0.09,"5,904"
1778,0.09,2
1845,0.09,600
1856,0.09,43
2048,0.09,63
2140,0.09,"88,473,600"
2216,0.09,57
2452,0.09,"424,710"
2588,0.09,466
2837,0.09,12
2954,0.09,266
2969,0.09,60
3093,0.09,228
402,0.1,28
559,0.1,"403,806"
776,0.1,"4,856"
800,0.1,"4,944"
816,0.1,322
1215,0.1,627
1274,0.1,159
1612,0.1,732
1654,0.1,324
1672,0.1,"1,331"
1915,0.1,"4,025"
2078,0.1,"1,051,680"
2155,0.1,"48,936,960"
2234,0.1,16
2490,0.1,128
2530,0.1,820
2650,0.1,"108,000"
2716,0.1,1
2858,0.1,"9,594"
2886,0.1,150
3193,0.1,94
105,0.11,2
330,0.11,17
405,0.11,610
1168,0.11,"146,520"
1317,0.11,"50,442"
1543,0.11,60
1715,0.11,543
1827,0.11,14
1894,0.11,"14,739"
1969,0.11,36
2271,0.11,270
2286,0.11,585
2346,0.11,691
2513,0.11,39
2531,0.11,"5,500"
2544,0.11,46
2841,0.11,101
2995,0.11,"9,656"
3262,0.11,10
358,0.12,"249,912"
362,0.12,459
501,0.12,"33,441"
547,0.12,96
552,0.12,329
580,0.12,"1,606"
866,0.12,12
910,0.12,590
972,0.12,180
1081,0.12,"695,682"
1207,0.12,1
1306,0.12,284
1458,0.12,"1,256"
1490,0.12,9
1757,0.12,"86,115"
1872,0.12,2
1909,0.12,27
1928,0.12,885
2258,0.12,187
2413,0.12,4
2415,0.12,"1,008"
2451,0.12,571
2680,0.12,"376,233,984"
2963,0.12,4
3027,0.12,168
3031,0.12,1
196,0.13,"1,084"
393,0.13,8
408,0.13,"23,744"
565,0.13,"3,828"
653,0.13,60
1135,0.13,3
1176,0.13,"171,990"
1536,0.13,972
2041,0.13,399
2321,0.13,4
2525,0.13,174
2758,0.13,10
3042,0.13,48
3087,0.13,1
154,0.14,2
183,0.14,327
283,0.14,128
361,0.14,178
432,0.14,886
434,0.14,408
480,0.14,2
517,0.14,"71,916"
651,0.14,"4,940"
1031,0.14,642
1299,0.14,"46,238"
1825,0.14,"1,530"
2108,0.14,7
2275,0.14,"1,134,144"
2317,0.14,115
2339,0.14,"17,421"
2488,0.14,435
2607,0.14,50
2885,0.14,5
3074,0.14,366
3291,0.14,30
231,0.15,51
256,0.15,244
269,0.15,9
430,0.15,11
579,0.15,690
856,0.15,961
1144,0.15,"3,586"
1221,0.15,84
1270,0.15,827
1303,0.15,6
1551,0.15,901
1554,0.15,1
1630,0.15,1
1645,0.15,300
1797,0.15,193
2213,0.15,"2,433,024,000"
2237,0.15,"144,816"
2353,0.15,4
2940,0.15,"29,552"
3086,0.15,"1,202"
3239,0.15,32
3271,0.15,"1,065,000"
307,0.16,57
355,0.16,1
507,0.16,3
641,0.16,136
1400,0.16,408
1534,0.16,"30,618"
1575,0.16,14
1833,0.16,366
1868,0.16,90
2192,0.16,288
2314,0.16,1
2384,0.16,"2,496"
2439,0.16,"4,736,618"
2529,0.16,317
2757,0.16,65
3230,0.16,"1,080"
259,0.17,"11,653"
390,0.17,192
915,0.17,2
987,0.17,"140,000"
1100,0.17,147
1151,0.17,129
1164,0.17,"149,440"
1182,0.17,"12,420"
1733,0.17,"84,444"
1806,0.17,"7,152"
2401,0.17,"46,440"
2633,0.17,"1,832"
2884,0.17,"2,856"
3292,0.17,"6,627,264"
585,0.18,"1,120"
918,0.18,117
1055,0.18,"1,770"
1078,0.18,367
1578,0.18,"121,296"
1624,0.18,11
1636,0.18,800
1834,0.18,"4,368,728,500"
1971,0.18,"1,057"
2123,0.18,672
2154,0.18,368
2575,0.18,434
3066,0.18,"362,228"
452,0.19,"6,218"
1251,0.19,"13,974,800"
1254,0.19,883
2431,0.19,18
2617,0.19,"1,311"
2795,0.19,"34,372"
2984,0.19,1
3157,0.19,4
3190,0.19,"25,805"
205,0.2,1
376,0.2,"9,715"
843,0.2,"1,250,536,320"
1602,0.2,"400,960"
1653,0.2,"25,764"
1862,0.2,"6,107"
2925,0.2,96
3068,0.2,"1,710"
3111,0.2,1
3293,0.2,16
344,0.21,684
574,0.21,11
589,0.21,120
659,0.21,"2,155,460"
1161,0.21,178
1600,0.21,"129,440"
1858,0.21,42
1916,0.21,"508,032"
2459,0.21,1
2545,0.21,"14,839"
2818,0.21,200
3023,0.21,39
491,0.22,3
846,0.22,"2,153"
2207,0.22,21
2228,0.22,"1,288"
2328,0.22,"15,624"
2604,0.22,"314,334"
3037,0.22,6
3235,0.22,"7,753,200"
245,0.23,5
473,0.23,"19,440"
481,0.23,"3,058"
826,0.23,32
2188,0.23,6
2226,0.23,2
2407,0.23,17
2812,0.23,46
2832,0.23,362
3279,0.23,62
378,0.24,"43,200"
1774,0.24,64
1953,0.24,"2,988"
2194,0.24,"1,108"
3107,0.24,158
859,0.25,212
3151,0.25,"76,076"
341,0.26,10
406,0.26,456
427,0.26,558
887,0.26,"1,713,230"
1818,0.26,"1,518"
2055,0.26,"2,404,640"
2284,0.26,"19,459"
2983,0.26,930
3018,0.26,"1,692"
3208,0.26,1
3216,0.26,"6,426"
634,0.27,"2,644"
657,0.27,588
1719,0.27,309
1889,0.27,"2,356,280"
1893,0.27,"185,941"
2582,0.27,230
2800,0.27,75
383,0.28,23
1058,0.28,"2,396"
1104,0.28,4
1148,0.28,12
1520,0.28,84
1946,0.28,"1,172"
1966,0.28,74
1973,0.28,"68,480"
2461,0.28,418
2510,0.28,"27,360"
2870,0.28,214
157,0.29,28
184,0.29,168
209,0.29,"7,242"
211,0.29,"540,940,680"
446,0.29,"366,203"
1130,0.29,72
1614,0.29,"4,527,576"
1735,0.29,"822,103"
2387,0.29,12
100,0.3,66
1197,0.3,"428,672"
1549,0.3,"75,715,584"
1694,0.3,"4,020"
1932,0.3,1
2639,0.3,"164,640"
2867,0.3,4
2889,0.3,"6,764"
2941,0.3,4
3255,0.3,"204,360"
3290,0.3,"1,122"
463,0.31,"817,769,088"
535,0.31,819
1132,0.31,24
1497,0.31,160
1607,0.31,1
1878,0.31,"1,592,340"
1970,0.31,"265,264"
2161,0.31,3
2377,0.31,252
2403,0.31,"32,967"
2623,0.31,"3,132"
2918,0.31,"44,062"
3141,0.31,6
530,0.32,296
1209,0.32,"22,602,240"
1717,0.32,"1,115"
1965,0.32,6
2126,0.32,592
2307,0.32,8
2542,0.32,"15,359"
2821,0.32,144
3001,0.32,59
216,0.33,"2,894"
791,0.33,137
1061,0.33,4
1550,0.33,576
1567,0.33,"22,698,390"
1840,0.33,"7,556,516"
1881,0.33,380
3116,0.33,7
1115,0.34,327
1201,0.34,5
2323,0.34,85
2591,0.34,"13,078,996"
3014,0.34,"4,939,056"
3102,0.34,2
458,0.35,"74,606"
1226,0.35,1
1318,0.35,"13,308"
2598,0.35,"450,086"
2937,0.35,"1,102"
518,0.36,"3,840"
607,0.36,855
635,0.36,8
1787,0.36,48
1857,0.36,"39,329,598"
2394,0.36,14
2781,0.36,"20,246,382,000"
3109,0.36,"7,950"
349,0.37,"4,968"
2220,0.37,42
3050,0.37,18
3189,0.37,"1,144"
3277,0.37,"48,300"
650,0.38,"80,122,392"
824,0.38,30
1153,0.38,"29,991"
1279,0.38,"18,111"
1760,0.38,"24,364"
2476,0.38,"2,546"
1666,0.39,3
297,0.4,3
594,0.4,"1,019,608"
1305,0.4,1
1762,0.4,"23,640"
2308,0.4,"6,612"
2966,0.4,"580,992"
428,0.41,"9,153,720"
1077,0.41,"15,131"
1231,0.41,"8,307"
2561,0.41,60
3062,0.41,"743,430"
3225,0.41,195
907,0.42,268
1054,0.42,"1,207"
1089,0.42,"265,764"
1248,0.42,"7,939,550"
1737,0.42,2
276,0.43,"23,185"
2565,0.43,"293,737"
2709,0.43,"27,144"
2830,0.43,"1,671"
640,0.44,"2,496"
1792,0.44,"2,816"
2735,0.44,160
3047,0.44,"1,440"
3064,0.44,"1,640"
3295,0.44,"21,169,826"
444,0.45,224
531,0.45,"29,744"
956,0.45,3
2958,0.45,"11,100"
3046,0.45,763
200,0.46,2
2595,0.46,426
1685,0.47,"15,069"
2256,0.47,756
445,0.48,153
1193,0.48,646
748,0.49,9
2859,0.49,"6,750"
1255,0.5,3
2364,0.5,3
2782,0.5,"1,411,200"
219,0.51,3
804,0.51,"140,679"
1879,0.51,"4,350"
2246,0.51,172
2559,0.51,"483,250"
1284,0.52,"1,140"
1450,0.52,"109,786"
3115,0.52,624
404,0.53,80
412,0.53,30
2211,0.53,"115,728"
2922,0.53,"1,176"
2986,0.53,"2,016"
2998,0.53,"2,106"
3205,0.53,"9,876"
573,0.54,"1,586"
1852,0.54,"5,372,580"
2326,0.54,177
193,0.55,"18,864"
438,0.55,"3,528"
581,0.55,"1,752"
802,0.55,1
1475,0.55,42
2386,0.55,4
526,0.56,"6,608"
1072,0.56,"1,586"
1125,0.56,"1,392"
1150,0.56,"4,087"
2477,0.56,22
2939,0.56,"1,606,752"
3250,0.56,243
1670,0.57,995
1795,0.57,832
260,0.58,"2,232"
468,0.58,54
873,0.58,"1,605"
946,0.58,"53,100"
504,0.59,"9,214,035"
1195,0.59,"2,866"
3123,0.59,18
622,0.6,338
726,0.6,"9,792"
881,0.6,4
1273,0.6,12
1689,0.6,41
1734,0.6,"106,256"
2249,0.6,"7,047"
3028,0.6,42
3036,0.6,"12,452"
294,0.61,"2,925"
834,0.61,"14,307,840"
1276,0.61,"4,835"
1709,0.61,804
2074,0.61,"1,615"
277,0.62,4
1103,0.62,784
1293,0.62,84
2083,0.62,"60,450"
2519,0.62,"351,953,184"
391,0.63,366
1643,0.63,"9,690"
3049,0.63,580
1047,0.64,512
1447,0.64,396
1767,0.64,7
2261,0.65,"29,260"
3144,0.65,111
586,0.66,14
2438,0.66,"171,957"
2533,0.66,"14,849"
2910,0.66,"1,482,458,477,617,150"
3142,0.66,"1,878,288"
476,0.67,110
959,0.67,160
1029,0.67,"2,794"
1277,0.67,"3,345"
3288,0.67,"22,825"
460,0.68,180
1265,0.68,"5,054"
1298,0.68,"519,552"
2426,0.68,"2,160"
3013,0.68,"2,353"
178,0.69,"67,767,282"
3084,0.69,"4,119"
2630,0.7,"6,879,954,644"
3201,0.7,"38,134"
1314,0.71,"13,410"
1910,0.71,"6,054"
2278,0.71,"1,446,660"
3051,0.71,"85,985"
1500,0.72,"9,188"
2135,0.72,"16,090"
2281,0.72,880
2982,0.72,"22,544"
598,0.73,"26,341,222,950"
1005,0.73,"213,444"
2866,0.73,"4,068,900"
368,0.74,"7,734"
486,0.74,"17,049"
2374,0.74,294
940,0.75,23
1319,0.75,"4,041,556"
1746,0.75,180
2571,0.75,"10,987,444,260"
240,0.76,"1,674"
2456,0.77,"8,912"
395,0.78,"4,704"
2393,0.78,"252,396"
2503,0.78,"10,878"
2796,0.79,"6,396"
3129,0.79,"3,177,060"
595,0.81,558
3180,0.81,160
1492,0.82,"39,051"
1646,0.82,"34,290"
1871,0.82,"5,468"
1892,0.82,22
3215,0.82,"2,976,480"
514,0.83,"4,668"
1628,0.83,"3,116"
3112,0.83,"174,915"
3159,0.84,"4,231,283"
955,0.85,"1,656,200"
1742,0.85,"374,655,960"
2065,0.85,"1,372"
3020,0.85,"218,240"
1398,0.86,686
2976,0.86,10
3041,0.86,"57,120"
1739,0.87,"1,475,143,488"
3025,0.87,"15,347"
654,0.88,"1,792"
1175,0.88,"2,388"
3278,0.88,18
534,0.89,3
1245,0.89,108
974,0.9,"735,896"
1237,0.9,"162,812,138"
2902,0.9,4
1183,0.91,"1,980"
1250,0.91,"660,396"
1249,0.92,"16,611"
1773,0.92,"8,553"
2202,0.92,6
658,0.93,"1,019,824,997"
725,0.93,75
950,0.93,"18,249"
2507,0.93,"419,720,400"
3082,0.93,"16,590"
2419,0.94,146
2827,0.94,466
2981,0.94,"7,395"
3162,0.94,"5,080,320"
636,0.95,"2,413"
755,0.96,"42,660"
2332,0.96,"1,630"
2335,0.96,"1,916,460"
1729,0.97,108
2236,0.97,734
2554,0.97,"4,892"
2999,0.97,"299,250"
519,0.98,"446,542"
1508,0.98,9
1725,0.98,"104,370"
496,0.99,"6,074"
1316,0.99,"53,841,528"
1283,1,"102,099,080"
1866,1,"5,142"
2920,1,"25,392"
3095,1,16
3206,1,"75,262"
2784,1.01,878
1853,1.02,"144,531,000"
521,1.03,"838,080"
609,1.03,"3,293"
1243,1.04,"4,416"
1976,1.04,"433,835,600"
2475,1.04,"6,590,085,856"
2852,1.04,"558,250"
1847,1.08,"54,432"
2880,1.08,"31,953,285"
3185,1.08,"222,604"
2480,1.09,"3,765,643,460,727"
3081,1.09,120
1111,1.1,"10,006"
1766,1.1,"9,828"
1936,1.1,"17,294"
1948,1.1,"62,265,591"
2181,1.1,63
2397,1.1,2
3174,1.1,64
553,1.11,12
1703,1.11,"2,658,240"
2453,1.11,"86,306,760"
1218,1.12,"2,513"
1641,1.12,"2,873"
1869,1.13,"613,007"
2389,1.13,2
289,1.14,"59,492"
1179,1.14,753
1626,1.14,"4,245"
1731,1.14,290
2146,1.14,"87,642"
590,1.15,152
831,1.15,600
2111,1.15,"67,970"
2276,1.15,"421,731"
1043,1.16,30
1454,1.16,"3,027"
153,1.17,"8,008"
583,1.17,"69,498"
1713,1.18,"27,690"
2162,1.18,56
2762,1.18,24
1848,1.19,14
2877,1.21,"12,546"
469,1.22,"70,082"
2481,1.22,"3,025"
2464,1.23,"20,129"
601,1.24,686
1907,1.24,108
3132,1.24,"199,809"
571,1.25,"9,162"
2411,1.27,"1,581,120"
2946,1.27,"2,498"
1552,1.28,"79,876,981,094,400"
1908,1.28,"10,732,329,160"
2592,1.28,"5,365"
3143,1.28,"2,197"
3203,1.28,"3,039"
2819,1.29,216
2957,1.3,178
561,1.31,179
569,1.31,"37,717,440"
2149,1.31,426
286,1.32,"394,632"
2127,1.32,680
2541,1.32,"4,950"
2631,1.32,284
1736,1.33,"208,564"
1239,1.34,"130,720"
2295,1.34,"8,656"
1009,1.35,60
1765,1.35,"1,734,230"
2856,1.35,"44,292,096"
3240,1.36,"32,201"
3085,1.37,"114,912"
1211,1.38,74
1227,1.38,"14,927,895"
1388,1.38,"8,160"
1608,1.38,"104,960"
2569,1.38,"4,968"
656,1.39,10
983,1.39,112
2206,1.39,"4,704"
2804,1.39,"11,912,544,000"
916,1.4,"4,793"
2577,1.41,"5,280"
1837,1.42,"14,438"
2625,1.42,148
1260,1.43,"60,960"
1955,1.43,"2,996"
2345,1.43,"15,287"
2441,1.43,"16,840"
1198,1.44,"53,704,443,112,320"
1769,1.44,"15,042"
2574,1.44,333
3280,1.44,"265,264"
2204,1.46,486
2909,1.46,"30,355"
1812,1.47,173
1890,1.47,"5,700"
3153,1.47,16
2455,1.48,"311,040"
980,1.49,"13,464"
322,1.5,"4,480"
1619,1.5,"123,653,376"
2396,1.5,738
2227,1.51,"27,216"
1247,1.52,"5,266"
1603,1.52,"3,022"
2869,1.52,"7,320"
1854,1.53,"4,023"
1086,1.55,"283,500"
2923,1.55,806
1253,1.56,"445,680"
2380,1.56,"6,324"
2628,1.57,"37,914"
1107,1.58,"2,688"
1191,1.58,"12,948"
1811,1.58,"156,366"
461,1.59,"141,120"
2590,1.59,"71,280"
809,1.61,"2,331"
3207,1.61,"170,576"
1533,1.62,100
2383,1.62,"89,445"
884,1.63,"7,015,131,208"
2312,1.64,"120,900"
475,1.65,"57,787,280"
1808,1.65,"7,037,370"
502,1.66,404
2264,1.66,408
2318,1.66,"106,402,848"
541,1.69,"5,170"
203,1.7,456
2566,1.7,"384,838,507,468,800"
1898,1.71,"39,774,328"
536,1.73,"1,416"
2572,1.73,"3,108"
1044,1.74,"1,234"
2088,1.75,"36,624"
1874,1.76,"3,776"
2343,1.76,"3,338"
1271,1.77,6
1794,1.77,"26,491,944,960"
2428,1.77,"23,560,512"
310,1.79,"246,740"
316,1.79,"33,581"
2505,1.79,"461,110,355"
1859,1.8,"4,350,192"
3164,1.82,"35,902,080"
1595,1.84,36
270,1.87,"3,506"
886,1.87,819
1962,1.88,"68,699,663,390"
1067,1.89,1
1975,1.89,"232,368"
548,1.9,903
648,1.9,"1,104"
2395,1.9,"76,932"
2337,1.91,"474,336"
2534,1.91,250
499,1.93,388
938,1.93,"5,391"
989,1.93,240
885,1.95,8
976,1.95,"10,696,134"
1080,1.96,"5,402,086"
1705,1.96,"3,355"
2508,2.01,"14,540"
223,2.04,257
1174,2.04,"7,698"
2497,2.05,"29,520"
3170,2.05,"277,900"
1056,2.06,"9,556"
1978,2.07,"778,164"
2267,2.07,288
1730,2.08,"254,560"
135,2.09,2
1309,2.1,12
2368,2.12,12
605,2.13,"25,603"
3285,2.13,"239,382,183"
1091,2.15,45
1297,2.15,"36,020"
921,2.16,414
2547,2.16,2
932,2.17,"5,224,773"
2947,2.18,1
1675,2.19,734
3002,2.19,"10,041"
1085,2.2,"79,001"
1843,2.2,"145,280"
945,2.21,160
1070,2.22,7
1781,2.23,189
2636,2.23,"35,480,561,760"
291,2.24,"8,679"
631,2.24,"2,225,235"
1133,2.24,1
3220,2.25,"337,133,285,500,000"
1075,2.29,"3,682"
1529,2.29,"4,938"
2173,2.31,"33,708"
2334,2.31,"18,360"
628,2.33,"259,819"
1469,2.33,"306,000"
1764,2.34,"14,901"
3012,2.34,"498,092"
533,2.36,"76,635,975"
1109,2.36,"12,315"
3003,2.37,"352,547,524,800"
2564,2.38,"2,150,568"
2495,2.4,"7,300"
2106,2.41,3
295,2.42,"8,370"
3166,2.42,"249,280,544"
3299,2.42,685
1295,2.43,488
952,2.46,"316,443,375,360"
2962,2.46,"5,022"
2509,2.47,"8,817,480"
3232,2.47,"1,212,035,748"
1441,2.49,"6,214"
2356,2.49,1
2442,2.49,"23,088"
500,2.5,"6,787"
3223,2.51,"16,588"
1701,2.53,"98,784"
1513,2.54,"32,592"
1120,2.55,"6,359"
1304,2.57,"10,107,449,102,057,200"
3152,2.57,"19,866"
1286,2.58,534
1580,2.58,"82,660"
1028,2.6,"9,012"
1842,2.63,"4,549,361,544"
1949,2.7,"17,640"
1959,2.7,"56,016"
1900,2.71,"32,208,380,928"
3033,2.72,216
1224,2.74,"58,752"
3228,2.74,"285,112,380"
2379,2.75,"1,217,160"
304,2.81,6
893,2.83,"20,648"
1921,2.83,2
2550,2.83,17
1710,2.84,"1,058,203,200"
2139,2.84,1
1960,2.85,"667,214,016"
3099,2.88,"3,110"
616,2.9,"169,131"
2603,2.9,"2,551"
2908,2.91,162
2100,2.92,"1,188,936"
1564,2.97,"1,154"
490,2.98,"11,147"
2578,3.02,"22,410"
2423,3.04,"7,740"
537,3.06,"100,056"
1690,3.06,"1,023,745,075"
647,3.1,"3,481"
1576,3.1,"1,581"
2512,3.1,"332,777,055"
649,3.11,"710,279,836"
2567,3.13,4
1655,3.14,"13,416"
1033,3.19,"87,776"
943,3.22,"466,296,838,720,000"
1617,3.22,"117,216"
2992,3.22,"486,479,590,744"
2543,3.23,"13,830"
1610,3.26,"121,593,717,596,160"
1803,3.28,"18,480"
84,3.3,"23,450"
418,3.33,129
1312,3.36,"1,604,763,461,184"
2242,3.36,"4,837"
570,3.39,"1,616,992"
858,3.4,4
2440,3.41,"18,799"
3294,3.44,"7,020"
610,3.45,"85,359"
900,3.48,"6,276,709"
1876,3.48,"7,720"
1967,3.48,"19,219,728"
2460,3.53,"19,317"
542,3.54,"11,027"
1092,3.57,"37,668"
1927,3.58,"620,786"
2104,3.62,"7,688"
2487,3.66,"9,615,375"
1157,3.67,"4,203"
3154,3.69,"4,658,742"
268,3.77,"814,880"
1796,3.79,"33,883,200"
2634,3.81,495
540,3.82,"15,268"
642,3.82,"184,276,294,937,280"
