id matchTime enumTime joinTime totTime numSoln solnNodes numNodesBefore numNodesAfter answerGraphSize
0 .06 .00 .00 .06 111 113 5,796 113 225
1 .07 .00 .00 .07 149 79 6,377 79 230
2 .02 .00 .00 .02 2 7 11,664 7 13
3 .00 .00 .00 .00 1 3 3,534 3 5
4 .06 .00 .00 .06 1 4 7,657 4 7
5 .00 .00 .00 .00 121 123 5,711 123 245
6 .03 .00 .00 .03 61 63 5,375 63 125
7 .00 .00 .00 .00 1,558 104 8,505 104 207
8 .00 .00 .00 .00 122 124 5,330 124 247
9 .00 .00 .00 .00 73 75 4,327 75 149
Average running time: 
[q0 matchTime:.06 enumTime:.00 joinTime:.00 totTime:.06]
[q1 matchTime:.07 enumTime:.00 joinTime:.00 totTime:.07]
[q2 matchTime:.02 enumTime:.00 joinTime:.00 totTime:.02]
[q3 matchTime:.00 enumTime:.00 joinTime:.00 totTime:.00]
[q4 matchTime:.06 enumTime:.00 joinTime:.00 totTime:.06]
[q5 matchTime:.00 enumTime:.00 joinTime:.00 totTime:.00]
[q6 matchTime:.03 enumTime:.00 joinTime:.00 totTime:.03]
[q7 matchTime:.00 enumTime:.00 joinTime:.00 totTime:.00]
[q8 matchTime:.00 enumTime:.00 joinTime:.00 totTime:.00]
[q9 matchTime:.00 enumTime:.00 joinTime:.00 totTime:.00]
Data loading Time:27.15
Index building Time:6.42
Average Eval Time per run:.25
Average Eval Time per query:.02
Average Matching Time per run:.25
Average Matching Time per query:.02
Average Join Time per run:.00
Average Join Time per query:.00
Average Nodes before per query:6427.60
Average Nodes after per query:69.50
Average Soln nodes per query:69.50
Average Size of query answer graph:145.30
Average number of solution tuples per query:219.90
Average Size of solution tuples per query:1363.38
Max Used Memory:3603.00 MB
