id matchTime enumTime joinTime totTime numSoln solnNodes numNodesBefore numNodesAfter answerGraphSize
0 7.21 .00 .00 7.21 2,367 0 0 0 
1 3.75 .00 .00 3.75 1 0 0 0 
2 4.18 .00 .00 4.18 296 0 0 0 
3 4.00 .00 .00 4.00 2,145 0 0 0 
4 7.28 .00 .00 7.28 73,407 0 0 0 
5 .84 .00 .00 .84 2,409 0 0 0 
6 7.49 .00 .00 7.49 84,665 0 0 0 
7 6.15 .00 .00 6.15 6,184 0 0 0 
8 3.36 .00 .00 3.36 3,521 0 0 0 
9 .69 .00 .00 .69 438 0 0 0 
Average running time: 
[q0 matchTime:7.21 enumTime:.00 joinTime:.00 totTime:7.21]
[q1 matchTime:3.75 enumTime:.00 joinTime:.00 totTime:3.75]
[q2 matchTime:4.18 enumTime:.00 joinTime:.00 totTime:4.18]
[q3 matchTime:4.00 enumTime:.00 joinTime:.00 totTime:4.00]
[q4 matchTime:7.28 enumTime:.00 joinTime:.00 totTime:7.28]
[q5 matchTime:.84 enumTime:.00 joinTime:.00 totTime:.84]
[q6 matchTime:7.49 enumTime:.00 joinTime:.00 totTime:7.49]
[q7 matchTime:6.15 enumTime:.00 joinTime:.00 totTime:6.15]
[q8 matchTime:3.36 enumTime:.00 joinTime:.00 totTime:3.36]
[q9 matchTime:.69 enumTime:.00 joinTime:.00 totTime:.69]
Data loading Time:26.97
Index building Time:5.19
Average Eval Time per run:44.95
Average Eval Time per query:4.49
Average Matching Time per run:44.95
Average Matching Time per query:4.49
Average Join Time per run:.00
Average Join Time per query:.00
Average Nodes before per query:.00
Average Nodes after per query:.00
Average Soln nodes per query:.00
Average number of solution tuples per query:17543.30
Max Used Memory:3832.00 MB
