id matchTime enumTime joinTime totTime numSoln solnNodes numNodesBefore numNodesAfter answerGraphSize
0 .40 .00 .00 .40 1 0 0 0 
1 6.34 .00 .00 6.34 84 0 0 0 
2 4.62 .00 .00 4.62 110 0 0 0 
3 4.84 .00 .00 4.84 56 0 0 0 
4 .42 .00 .00 .42 2 0 0 0 
5 5.86 .00 .00 5.86 211 0 0 0 
6 8.64 .00 .00 8.64 146 0 0 0 
7 9.27 .00 .00 9.27 2 0 0 0 
8 1.48 .00 .00 1.48 4 0 0 0 
9 3.59 .00 .00 3.59 61 0 0 0 
Average running time: 
[q0 matchTime:.40 enumTime:.00 joinTime:.00 totTime:.40]
[q1 matchTime:6.34 enumTime:.00 joinTime:.00 totTime:6.34]
[q2 matchTime:4.62 enumTime:.00 joinTime:.00 totTime:4.62]
[q3 matchTime:4.84 enumTime:.00 joinTime:.00 totTime:4.84]
[q4 matchTime:.42 enumTime:.00 joinTime:.00 totTime:.42]
[q5 matchTime:5.86 enumTime:.00 joinTime:.00 totTime:5.86]
[q6 matchTime:8.64 enumTime:.00 joinTime:.00 totTime:8.64]
[q7 matchTime:9.27 enumTime:.00 joinTime:.00 totTime:9.27]
[q8 matchTime:1.48 enumTime:.00 joinTime:.00 totTime:1.48]
[q9 matchTime:3.59 enumTime:.00 joinTime:.00 totTime:3.59]
Data loading Time:20.36
Index building Time:3.26
Average Eval Time per run:45.47
Average Eval Time per query:4.55
Average Matching Time per run:45.47
Average Matching Time per query:4.55
Average Join Time per run:.00
Average Join Time per query:.00
Average Nodes before per query:.00
Average Nodes after per query:.00
Average Soln nodes per query:.00
Average number of solution tuples per query:67.70
Max Used Memory:3370.00 MB
