id matchTime enumTime joinTime totTime numSoln solnNodes numNodesBefore numNodesAfter answerGraphSize
0 1022.23 .02 .01 1022.26 878 0 4,613 2,815 
1 263.69 .10 .00 263.80 1 0 1,679 1,071 
2 250.69 .00 .00 250.69 1 0 2,058 1,029 
3 396.35 .01 .00 396.35 244 0 3,915 2,043 
4 79.95 .01 .00 79.95 232 0 1,135 586 
5 353.04 .00 .00 353.05 1 0 3,369 1,596 
6 269.46 .00 .01 269.47 31,536 0 2,619 1,250 
7 230.88 .00 .00 230.88 1 0 1,441 833 
8 185.26 .00 .00 185.26 41 0 1,781 832 
9 689.13 .00 .02 689.14 30,816 0 4,790 2,805 
Average running time: 
[q0 matchTime:1022.23 enumTime:.02 joinTime:.01 totTime:1022.26]
[q1 matchTime:263.69 enumTime:.10 joinTime:.00 totTime:263.80]
[q2 matchTime:250.69 enumTime:.00 joinTime:.00 totTime:250.69]
[q3 matchTime:396.35 enumTime:.01 joinTime:.00 totTime:396.35]
[q4 matchTime:79.95 enumTime:.01 joinTime:.00 totTime:79.95]
[q5 matchTime:353.04 enumTime:.00 joinTime:.00 totTime:353.05]
[q6 matchTime:269.46 enumTime:.00 joinTime:.01 totTime:269.47]
[q7 matchTime:230.88 enumTime:.00 joinTime:.00 totTime:230.88]
[q8 matchTime:185.26 enumTime:.00 joinTime:.00 totTime:185.26]
[q9 matchTime:689.13 enumTime:.00 joinTime:.02 totTime:689.14]
Data loading Time:1.64
Index building Time:1.34
Average Eval Time per run:3740.86
Average Eval Time per query:374.09
Average Matching Time per run:3740.68
Average Matching Time per query:374.07
Average Join Time per run:.05
Average Join Time per query:.00
Average Nodes before per query:2740.00
Average Nodes after per query:1486.00
Average Soln nodes per query:.00
Average number of solution tuples per query:6375.10
Max Used Memory:2861.00 MB
